업체코드,업체명,업종,현역배정인원,현역편입인원,현역복무인원,보충역배정인원,보충역편입인원,보충역복무인원,채용유무
120160257,(주)마인즈랩,정보처리,4,3,5,1479,7,10,
120150618,주식회사 엔진스튜디오,정보처리,2,2,8,1479,7,9,
119992253,디앤에스에버 주식회사,정보처리,1,1,1,700,7,7,
120190152,해치랩스주식회사,정보처리,1,1,1,700,6,6,
120190512,주식회사하비인더박스,정보처리,2,3,5,600,5,6,모집중
120190480,(주)아이스크림에듀,정보처리,1,1,1,700,5,5,
120110036,한국디지탈콘트롤(주),정보처리,3,3,3,1479,4,6,모집중
120190269,주식회사에어스메디컬,정보처리,3,3,3,558,4,6,
119981017,펜타시큐리티시스템(주),정보처리,2,2,3,600,4,7,
120180741,매스프레소,정보처리,2,2,8,700,4,8,모집중
120190082,(주)스틸리언,정보처리,2,1,2,558,4,5,
120190119,주식회사콘샐러드,정보처리,2,2,2,558,4,5,
120150610,(주)하이퍼커넥트,정보처리,1,1,13,558,4,11,
120180353,(주)아이앤아이소프트,정보처리,1,1,2,1479,4,4,
120190518,주식회사에스브이,정보처리,1,1,1,558,4,3,
120171418,(주)두두아이티,정보처리,0,0,0,558,4,4,
120200384,셀렉트스타,정보처리,0,0,0,700,4,4,
120161050,주식회사스캐터랩,정보처리,2,2,7,558,3,3,
120171512,아틀라스네트웍스,정보처리,2,2,5,600,3,3,
120180111,테이블매니저(주),정보처리,2,2,3,558,3,4,
120190079,주식회사 온다,정보처리,2,2,2,558,3,4,
120190092,(주)파이랩테크놀로지,정보처리,2,2,2,558,3,5,
120190496,주식회사리턴제로,정보처리,2,2,3,558,3,5,
120190572,(주)센트비,정보처리,2,2,2,558,3,4,
120190979,주식회사 포커스원,정보처리,2,2,2,1479,3,2,
120140214,(주)아이엠티소프트,정보처리,1,1,3,1479,3,4,
120150619,주식회사 5민랩,정보처리,1,1,6,558,3,3,
120160956,주식회사컬처메이커스,정보처리,1,1,1,600,3,3,
120160993,두나무(주),정보처리,1,1,6,700,3,4,
120171525,주식회사테크랩스,정보처리,1,1,1,558,3,3,
120180226,(주)아이디어콘서트,정보처리,1,1,1,1479,3,3,
120180393,(주)포티투마루,정보처리,1,1,1,558,3,4,
120180397,탱커펀드(주),정보처리,1,2,4,700,3,5,
120180701,(주)왓챠,정보처리,1,1,2,600,3,4,
120190601,주식회사체커,정보처리,1,1,1,558,3,3,
120190647,(주)애드캡슐소프트,정보처리,1,1,1,558,3,3,
120002203,(주)다하미커뮤니케이션즈,정보처리,0,0,0,558,3,4,
120120179,(주)스윙크,정보처리,0,0,0,558,3,3,
120150611,(주)비바리퍼블리카,정보처리,0,0,13,558,3,8,
120151017,(주)아카에이아이,정보처리,0,0,1,700,3,4,
120171440,주식회사선도소프트,정보처리,0,0,0,700,3,4,
120190184,(주)아이와즈,정보처리,0,0,0,817,3,3,
120190627,(주)단감소프트,정보처리,0,0,0,600,3,3,
120200278,(주)티켓플레이스,정보처리,0,0,0,600,3,3,
120200313,(주)카르타,정보처리,0,0,0,700,3,3,
120200368,(주)에이젠글로벌,정보처리,0,0,0,600,3,3,
120200405,(주)라이언로켓,정보처리,0,0,0,558,3,3,
120200406,와이피랩스(주),정보처리,0,0,0,600,3,3,
120130234,(주)우아한형제들,정보처리,2,2,7,558,2,3,
120161004,주식회사 버킷플레이스,정보처리,2,2,7,558,2,2,
120002192,(주)넷블루,정보처리,1,0,0,1244,2,3,
120130498,(주)아이지에이웍스,정보처리,1,1,4,558,2,2,
120140617,온오프믹스,정보처리,1,1,2,558,2,3,모집중
120160933,엘에스웨어(주),정보처리,1,1,2,558,2,2,
120171315,주식회사봉봉,정보처리,1,1,1,558,2,2,
120171435,(주)뤼이드,정보처리,1,1,6,558,2,7,
120180120,(주)코리아퍼스텍,정보처리,1,1,2,558,2,2,
120180312,디토닉(주),정보처리,1,1,1,1479,2,3,
120190073,주식회사누아,정보처리,1,1,1,558,2,2,모집중
120190123,씨아이그룹,정보처리,1,0,0,558,2,2,
120190264,(주)머니브레인,정보처리,1,1,1,558,2,2,
120190270,스트리스,정보처리,1,1,1,558,2,2,
120190410,진주소프트,정보처리,1,1,1,1512,2,2,
120190412,어니언커뮤니케이션즈,정보처리,1,1,1,1512,2,2,모집중
120190473,주식회사셰어킴,정보처리,1,2,2,558,2,2,
120190980,(주)코인플러그,정보처리,1,1,1,1479,2,3,
120190987,비주얼캠프,정보처리,1,1,1,1479,2,4,모집중
119971345,(주)컴트루테크놀로지,정보처리,0,0,1,558,2,2,
119992077,케이웨더(주),정보처리,0,0,0,558,2,2,
120002583,(주)지오소프트,정보처리,0,0,0,558,2,2,
120120182,(주)폴리큐브,정보처리,0,0,0,558,2,2,모집중
120150622,(주)토이스미스,정보처리,0,0,1,558,2,3,모집중
120171329,주식회사셀메이트,정보처리,0,0,1,558,2,3,모집중
120171428,주식회사아이아라,정보처리,0,1,4,558,2,2,
120171487,(주)에프원시큐리티,정보처리,0,0,0,558,2,2,
120180279,투스라이프,정보처리,0,0,0,1479,2,3,
120180375,인포보스(주),정보처리,0,0,0,558,2,1,
120180395,(주)휴마트컴퍼니,정보처리,0,0,1,558,2,2,
120190134,(주)필라넷,정보처리,0,0,0,558,2,2,
120190641,드제이,정보처리,0,0,0,558,2,2,모집중
120190970,(주)링크제니시스,정보처리,0,0,0,1479,2,2,
120191349,(주)리틀송뮤직,정보처리,0,0,1,700,2,3,
120200041,(주)팀오투,정보처리,0,0,0,558,2,2,
119991910,삼정데이타서비스(주),정보처리,3,3,7,558,1,1,
120171500,에이비일팔공,정보처리,3,3,7,558,1,6,
120190260,주식회사티오리한국,정보처리,3,3,3,558,1,4,
120191204,(주)클라썸,정보처리,3,2,2,558,1,4,
120002626,킹스정보통신(주),정보처리,2,2,2,1479,1,3,
120130467,퓨렌스(주),정보처리,2,1,1,558,1,3,
120150549,(주)퓨처로봇,정보처리,2,2,2,1479,1,2,
120180048,(주)헤렌,정보처리,2,1,3,558,1,7,
120190103,하임시큐리티,정보처리,2,2,2,558,1,2,
120100075,(주)모젯,정보처리,1,1,1,558,1,2,
120130378,(주)공간소프트,정보처리,1,1,1,1479,1,1,
120130490,브이씨엔씨(주),정보처리,1,1,6,558,1,2,
120130587,리디(주),정보처리,1,1,3,558,1,1,
120150640,(주)코비젼,정보처리,1,1,2,558,1,1,
120160940,주식회사채널코퍼레이션,정보처리,1,1,4,558,1,3,
120171327,주식회사스마트동스쿨,정보처리,1,0,0,600,1,1,모집중
120171340,주식회사 마켓잇(Marketit Inc.),정보처리,1,1,4,558,1,1,
120171347,(주)싸이크로스,정보처리,1,1,1,558,1,1,
120171461,주식회사힐링페이퍼,정보처리,1,1,5,558,1,1,
120171476,주식회사어니스트펀드,정보처리,1,2,4,558,1,2,
120171505,(주)메쉬코리아,정보처리,1,2,2,558,1,3,
120171516,(주)하이컴텍,정보처리,1,1,1,558,1,1,
120171526,주식회사올로케이션,정보처리,1,0,0,558,1,0,
120171527,(주)에이블리코퍼레이션,정보처리,1,1,5,558,1,1,
120180085,(주)시큐레이어,정보처리,1,1,1,558,1,1,
120180112,(주)하이퍼리즘,정보처리,1,1,2,558,1,4,
120180114,이쓰리,정보처리,1,1,2,558,1,1,
120180244,(주)로드피아,정보처리,1,0,0,1479,1,1,
120180277,블루가(주),정보처리,1,1,2,1479,1,1,
120180280,홍익과학기술,정보처리,1,1,4,1479,1,1,
120180292,(주)네비웍스,정보처리,1,0,4,1479,1,1,
120180355,(주)웰데이타시스템,정보처리,1,1,2,1479,1,1,
120180372,(주)팀엘리시움,정보처리,1,1,5,558,1,7,
120180385,(주)시큐어가드테크놀러지,정보처리,1,1,3,558,1,2,
120180752,(주)피플펀드컴퍼니,정보처리,1,1,2,558,1,2,
120190074,코드잇,정보처리,1,1,1,558,1,3,
120190076,(주)포비즈코리아,정보처리,1,0,0,558,1,1,
120190084,(주)엘리스,정보처리,1,1,2,558,1,2,
120190087,마피아컴퍼니,정보처리,1,1,1,700,1,2,
120190100,(주)메타시스넷,정보처리,1,0,0,558,1,1,
120190114,주식회사나인코퍼레이션,정보처리,1,1,1,558,1,1,
120190117,엠포플러스(주),정보처리,1,1,1,558,1,1,
120190129,마이뮤직테이스트,정보처리,1,1,1,558,1,2,
120190141,유디니주식회사,정보처리,1,1,2,558,1,1,
120190252,버즈빌,정보처리,1,1,1,558,1,1,
120190257,(주)휴먼스케이프,정보처리,1,1,1,558,1,1,
120190262,(주)투게더앱스,정보처리,1,1,1,558,1,1,
120190491,(주)딥핑소스,정보처리,1,1,1,558,1,1,
120190495,주식회사데일리샷,정보처리,1,1,1,558,1,1,
120190503,스트라티오코리아,정보처리,1,1,1,558,1,1,
120190504,(주)와우소프트,정보처리,1,1,1,558,1,1,
120190519,주식회사마인딩,정보처리,1,1,1,558,1,1,
120190522,(주)매드업,정보처리,1,1,1,558,1,1,
120190542,주식회사와이키키소프트,정보처리,1,1,1,558,1,1,
120190543,주식회사뷰쓰리,정보처리,1,1,1,700,1,1,
120190564,주식회사코드박스,정보처리,1,0,0,558,1,3,
120190625,핑거포스트,정보처리,1,1,1,558,1,0,
119980943,세기정보통신(주),정보처리,0,0,1,558,1,1,
119991964,양재미디어(주),정보처리,0,0,0,558,1,1,
120002351,슈어엠(주),정보처리,0,0,0,558,1,2,
120002565,(주)자이닉스,정보처리,0,0,0,558,1,2,
120010325,사이버씨브이에스(주),정보처리,0,0,0,558,1,1,
120010433,(주)도전하는사람들,정보처리,0,0,0,558,1,1,
120010509,(주)케이원정보통신,정보처리,0,0,0,558,1,2,
120010732,앤시정보기술(주),정보처리,0,0,0,553,1,1,
120090232,(주)한신정보기술,정보처리,0,0,0,556,1,1,
120120361,(주)비오시스템즈,정보처리,0,0,0,558,1,2,
120130060,씨엔티테크(주),정보처리,0,0,0,558,1,2,
120130409,(주)이파피루스,정보처리,0,0,4,1479,1,2,
120130423,(주)티라유텍,정보처리,0,0,0,558,1,1,
120130433,(주)휴메카정보통신,정보처리,0,0,0,558,1,1,
120130446,(주)니트로아이,정보처리,0,0,2,1479,1,2,모집중
120130472,호디,정보처리,0,0,1,558,1,1,
120130509,(주)포시에스,정보처리,0,0,0,558,1,1,
120140449,유니원아이앤씨(주),정보처리,0,0,0,558,1,1,
120150490,주식회사휴앤시스,정보처리,0,0,0,1479,1,1,
120150609,주식회사 직방,정보처리,0,0,0,558,1,3,
120150627,(주)디지탈쉽,정보처리,0,0,0,558,1,1,
120150638,(주)라이프사이언스테크놀로지,정보처리,0,0,0,558,1,1,
120151018,(주)마이다스인,정보처리,0,1,3,1479,1,2,
120160310,써밋디자인,정보처리,0,0,0,817,1,1,
120160726,(주)인솔엠앤티,정보처리,0,0,1,1244,1,1,
120160983,미림미디어랩(주),정보처리,0,0,1,558,1,1,
120160991,주식회사노리코리아,정보처리,0,0,0,558,1,1,
120161002,(주)위즈코리아,정보처리,0,0,1,558,1,2,
120161030,주식회사버즈니,정보처리,0,0,0,558,1,2,
120170794,주식회사투비네트웍스글로벌,정보처리,0,0,0,1479,1,2,모집중
120170796,(주)유비씨,정보처리,0,0,2,1479,1,2,모집중
120171332,(주)엠그램,정보처리,0,0,0,558,1,1,
120171346,주식회사 아레스,정보처리,0,0,1,817,1,1,모집중
120171348,아이엠씨큐브,정보처리,0,0,0,600,1,1,모집중
120171360,(주)자비스앤빌런즈,정보처리,0,1,1,558,1,1,
120171400,(주)인벤티스,정보처리,0,0,0,558,1,1,
120171475,코인원,정보처리,0,0,2,558,1,2,
120171477,주식회사브랜디,정보처리,0,0,0,558,1,1,
120171488,(주)업루트,정보처리,0,0,0,558,1,0,
120171504,(주)콘텐츠브릿지,정보처리,0,0,0,558,1,1,
120171795,(주)미추홀공간지적,정보처리,0,0,3,1512,1,1,
120180052,(주)코드스테이츠,정보처리,0,0,2,558,1,1,
120180061,(주)투비원솔루션즈,정보처리,0,0,0,558,1,2,
120180064,(주)위우너스,정보처리,0,0,2,558,1,1,
120180228,(주)오르고소프트,정보처리,0,0,4,1479,1,1,
120180233,인포벨리코리아,정보처리,0,0,1,1479,1,1,
120180234,한시큐리티(주),정보처리,0,0,0,1479,1,3,
120180275,(주)엔디씨에스,정보처리,0,0,1,1479,1,1,
120180366,(주)빛컨,정보처리,0,0,0,558,1,1,
120180692,(주)온피아,정보처리,0,0,0,558,1,1,
120180710,(주)에스제이링크,정보처리,0,0,0,558,1,1,
120181048,주식회사매스아시아,정보처리,0,0,2,558,1,4,
120181049,(주)한컴위드,정보처리,0,0,1,1479,1,1,
120190105,(주)토마토시스템,정보처리,0,0,0,558,1,1,
120190181,(주)더에스,정보처리,0,0,0,0,1,0,
120190265,(주)엘앤제이테크,정보처리,0,0,0,558,1,1,
120190266,인지소프트,정보처리,0,0,0,558,1,1,
120190267,(주)캐럿솔루션즈,정보처리,0,0,0,558,1,1,모집중
120190476,인더포레스트,정보처리,0,0,0,558,1,1,
120190482,(주)아인스에스엔씨,정보처리,0,0,0,20,1,1,
120190498,호두에이아이랩(주),정보처리,0,0,0,0,1,1,
120190547,(주)인정보,정보처리,0,0,0,558,1,1,
120190552,주식회사몰로코,정보처리,0,0,2,558,1,1,
120190567,(주)에이아이트릭스,정보처리,0,0,0,558,1,2,
120190582,(주)솔루게이트,정보처리,0,0,0,558,1,0,
120190599,주식회사모두의클래스,정보처리,0,0,0,558,1,1,
120190603,주식회사클래스팅,정보처리,0,0,0,558,1,1,
120190630,당근마켓,정보처리,0,0,3,558,1,4,
120190710,(주)YH데이타베이스,정보처리,0,0,0,1244,1,1,
120190717,(주)데이타프로텍,정보처리,0,0,0,1244,1,1,
120191249,주식회사 그리다에너지,정보처리,0,0,0,454,1,1,
120191316,(주)인타운,정보처리,0,0,0,553,1,1,
120200059,(주)에스유지,정보처리,0,0,0,553,1,1,
120200072,(주)유니로보틱스,정보처리,0,0,0,1512,1,1,
120200117,(주)브이알애드,정보처리,0,0,0,1479,1,1,
120200191,(주)넥스티브,정보처리,0,0,0,700,1,1,
120200217,씨알에스큐브,정보처리,0,0,0,600,1,1,
120200230,(주)카펜스트리트,정보처리,0,0,0,700,1,1,
120200247,(주)한국금융솔루션,정보처리,0,0,0,558,1,1,모집중
120200310,주식회사아티큐,정보처리,0,0,0,600,1,1,모집중
120200369,(주)메이아이,정보처리,0,0,0,700,1,1,
120200382,가즈아랩스,정보처리,0,0,0,558,1,1,
120200387,휴멜로(주),정보처리,0,0,0,600,1,1,
120200390,(주)에듀토셀,정보처리,0,0,0,600,1,1,
120200392,버바검프(주),정보처리,0,0,0,600,1,1,
120200404,다인리더스,정보처리,0,0,0,700,1,1,모집중
120200692,파인브이티,정보처리,0,0,0,1479,1,1,모집중
120200835,(주)인프랩,정보처리,0,0,0,1479,1,1,
120190275,주식회사화이트블록,정보처리,3,3,4,558,0,0,
120130081,(주)에이씨케이,정보처리,2,2,4,1479,0,1,
120150614,피노텍,정보처리,2,2,3,558,0,0,
120161055,주식회사오픈서베이,정보처리,2,2,3,558,0,0,
120171497,(주)이지식스,정보처리,2,2,8,558,0,0,
120180390,(주)셈웨어,정보처리,2,2,3,558,0,1,
120180689,(주)센드버드코리아,정보처리,2,2,6,558,0,3,
120190072,호스트센터(주),정보처리,2,2,2,558,0,3,모집중
120190075,주식회사케이브레인컴퍼니,정보처리,2,2,2,558,0,0,
120190083,주식회사집토스,정보처리,2,2,2,558,0,2,
120190121,빅펄주식회사,정보처리,2,2,3,558,0,0,
120190149,(주)띵스플로우,정보처리,2,2,2,558,0,1,
120190180,(주)비플렉스,정보처리,2,2,2,817,0,0,
120190274,(주)프리윌린,정보처리,2,1,2,558,0,1,
120190288,주식회사아트만파트너스,정보처리,2,2,2,558,0,0,
120190481,블록웨어,정보처리,2,2,3,558,0,1,
120190509,주식회사기원테크,정보처리,2,2,2,558,0,0,
120190961,(주)아이비스,정보처리,2,2,2,1479,0,0,
120190972,주식회사엔키,정보처리,2,2,2,1479,0,4,
120190977,(주)트리니티소프트,정보처리,2,2,2,1479,0,0,
120191312,주식회사도베르만,정보처리,2,2,2,553,0,0,
119961110,(주)코아텍(의왕),정보처리,1,1,2,1479,0,0,
119992019,(주)웹티즌,정보처리,1,1,3,558,0,0,
120070097,씨아이씨라이프(주),정보처리,1,1,1,850,0,0,
120110045,데브시스터즈(주),정보처리,1,1,6,558,0,4,
120110142,아이알링크(주),정보처리,1,1,3,558,0,1,
120130564,(주)빙글,정보처리,1,1,2,558,0,1,
120130604,(주)플레이오토,정보처리,1,1,5,558,0,5,
120130642,(주)명정보기술,정보처리,1,1,3,556,0,3,
120140042,엔에스스튜디오,정보처리,1,1,1,1479,0,0,
120140464,주식회사스타일쉐어,정보처리,1,1,5,558,0,1,
120140486,주식회사디앤디랩,정보처리,1,0,4,558,0,1,
120150492,에이치아이티주식회사,정보처리,1,1,3,1479,0,0,
120150612,아름누리메디컴,정보처리,1,1,2,1479,0,0,
120150615,(주) 드라마앤컴퍼니,정보처리,1,1,2,558,0,2,
120150644,(주)에이티앤에스그룹,정보처리,1,0,1,558,0,0,
120150657,주식회사 아인톱시스템,정보처리,1,1,2,558,0,0,
120150860,(주)우리라인,정보처리,1,1,2,544,0,0,
120151004,(주)마이다스아이티,정보처리,1,1,2,1479,0,0,
120160213,이노와이어리스,정보처리,1,1,2,1479,0,0,
120160307,(주)자이엔트,정보처리,1,1,3,817,0,0,
120160528,(주)첨단공간정보,정보처리,1,1,1,544,0,0,
120160936,주식회사이포넷,정보처리,1,1,1,558,0,0,
120160944,(주)이스트몹,정보처리,1,0,0,558,0,0,
120160947,주식회사프렌트립,정보처리,1,1,3,558,0,0,
120160974,엑세스(주),정보처리,1,1,3,558,0,0,
120160985,주식회사지오스토리,정보처리,1,1,2,558,0,0,
120161018,(주)시큐브,정보처리,1,1,3,558,0,0,
120161035,(주)엠엘소프트,정보처리,1,1,2,558,0,0,
120161038,(주)에이블스토어,정보처리,1,1,3,558,0,0,
120161044,(주)핸디커뮤니케이션즈,정보처리,1,1,1,558,0,1,
120161133,(주)무른모,정보처리,1,1,2,1512,0,1,
120171310,스탠다드네트웍스주식회사,정보처리,1,1,2,558,0,0,
120171318,서울시스템(주),정보처리,1,1,2,558,0,0,
120171324,주식회사모프인터랙티브,정보처리,1,1,3,558,0,1,
120171362,(주)구름네트웍스,정보처리,1,1,1,558,0,1,
120171425,주식회사로플랫,정보처리,1,1,2,558,0,1,
120171426,(주)니어스랩,정보처리,1,1,1,558,0,0,
120171489,에스엘지주식회사,정보처리,1,1,3,558,0,1,
120171532,(주)휴먼플러스,정보처리,1,0,2,558,0,0,
120180056,(주)지인시스템,정보처리,1,1,2,558,0,0,
120180117,플링크,정보처리,1,1,2,558,0,3,
120180126,(주)비욘드테크,정보처리,1,1,2,558,0,0,
120180211,아와소프트,정보처리,1,1,2,1479,0,0,
120180278,콩테크(주),정보처리,1,1,1,1479,0,0,
